Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,121.83755493164062,86939800,164093208.1782977,585858300,0.07399271881006435,16221731.775811339,55.97855274366099,-0.9024044952145015,0.2553489916235439,389317.35384444613,1260.1359269358077,120.25293097955894,2.9154647765423207,120.0099998474121,126.11849718196996,113.90150251285425,10.179980572159925,0.6964479710189633,0.0,0.0,122.3553337097168,125.16533508300782,119.54533233642579,4.5931816588521315,0.5097277447819437,0.0,0.0,112.58999633789062,125.94999694824219,119.2699966430664,11.132406155602254,0.7350304547598625,2.3650207230570137,1.8694959520164218,1.6458748129914238,0.22362113902499803,121.5183334350586,119.57346138587364,121.61909748374357,119.74960153172715,16.889550827072334,23.150315908486498,19.168136341435005,1.033241720890135,0.852036910159485,0.18120481073064998,0.1858352493584991,23.873021874979397,52.08451374066574,-3.9800010681152287,40.86430983395183,30.013150383075242,10.851159450876587,122.97999954223633,119.2699966430664,121.12499809265137,116.6349983215332,114.32749938964844,115.19499969482422,88.0,48.0,40.0,118.63742844421472,,0.0,0.0,,57.183995127051595,0.6388413618847029,0.6691281413437592,0.776243441802842,17.718361970341558,54.92417605312995,73.50304547598626,74.00202079961686,-26.496954524013745,5.033324499691233,121.04958278723807,6.286364164514047,-7.069174988893194,-7.251203817246789,0.18202882835359446,-0.673477942264844,-0.6757560390391326,14.2737122138612
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,121.21049499511719,79184500,105907754.00952347,506673800,0.018002845814313762,6777681.287400234,63.86307752330622,1.805773634737331,0.8909194818701,-993057.5065991353,1253.65041298085,120.87706685125784,2.8049180547474637,120.13599967956543,126.2812674349939,113.99073192413697,10.230518365551578,0.6337613888572396,0.0,0.0,122.68333358764649,125.25833435058594,120.10833282470703,4.197800447115893,0.3245952348149163,0.0,0.0,112.58999633789062,125.94999694824219,119.2699966430664,11.120730377227664,0.6878744028114546,1.9626768446887115,1.743850201369881,1.6654698906671153,0.07838031070276563,121.99750010172527,119.67923061664288,121.64385152921331,119.90000132784343,16.57943178566753,23.570756833778255,18.314982718578907,1.1544136686539943,0.7981556371859183,0.356258031468076,0.19099303188975927,23.909381791715486,54.74723243612392,-3.5460033416748047,42.71363010710397,32.55441148398931,10.159218623114654,123.04999923706055,119.2699966430664,121.15999794006348,116.6349983215332,114.91250038146973,115.19499969482422,84.0,44.0,40.0,119.51493666469801,,0.0,0.0,,55.374422603623664,0.4675645822076872,0.621561838730413,0.693401444707677,16.8899913484545,53.854434312857805,68.78744028114546,74.00202079961686,-31.21255971885454,4.612971541460823,121.07761969989856,4.95561497930996,-7.767791222827528,-7.354521298362937,-0.41326992446459077,-0.5146678081568545,-0.5159967847581548,13.685582203910673
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,127.2819595336914,157243700,261482731.32899845,663917500,0.07472384303492295,142836059.68422234,73.24690118562535,8.559270802055375,1.8018694107395932,7468849.301375515,1253.65041298085,122.07806092968377,3.1364265239309206,120.51499938964844,127.52772160919241,113.50227717010446,11.63792433317031,1.0251168970620133,1.0,0.0,123.14033330281575,125.74633458455403,120.53433202107746,4.2325714278031725,1.4093748310516394,1.0,0.0,112.58999633789062,127.9000015258789,120.24499893188477,12.703817172572899,0.9986933856510622,1.59787321719117,2.1121464265610825,1.7548051978459087,0.3573412287151738,122.93833351135254,120.0326919555664,122.60325856370633,120.49111213714525,17.686984348542957,30.65231078086528,15.760638261820054,1.177897570596648,0.6380789112085323,0.5398186593881156,0.20288826047189737,23.88560265362802,144.66985201520546,-1.464996337890625,49.28651035363407,35.3788301530363,13.907680200597774,124.0250015258789,120.24499893188477,122.13500022888184,117.61000061035156,114.91250038146973,115.19499969482422,100.0,40.0,60.0,120.28714389872331,,0.0,0.0,,66.44613022354748,1.0,0.7021353146974634,0.6642750982572119,19.688362689603572,62.59888762778585,99.84285728840722,80.71111434851298,-0.15714271159278104,4.711765581018781,121.58269319753308,9.683507393556887,-1.7433894246734194,-6.232294923625034,4.488905498951614,5.0090314791152,4.887617455724413,19.38012880371993
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,127.21229553222656,98208600,298921551.86516434,565708900,0.1125326933231932,121448826.58231719,73.82542403796992,2.6723636588717765,1.7360546218372135,7822628.438675832,1252.9641825444276,122.80906731864074,3.003783627397204,120.93599929809571,128.60799929117564,113.26399930501577,12.687702648686413,0.9479925877670957,0.0,0.0,123.65366617838542,126.19266688028972,121.11466547648112,4.106632306787383,1.31849748546564,1.0,0.0,112.58999633789062,128.3699951171875,120.47999572753906,13.048222920290826,0.9645121925276409,1.2858874407895056,2.371043534157266,1.8780528651081805,0.49299066904908573,123.66833305358887,120.47461495032677,123.40429533215055,121.03325179799329,18.83306040100075,30.45301853822529,15.09031792756941,1.1732455928358068,0.6505849573058874,0.5226606355299194,0.21819932440347486,23.82136486806091,145.33006018205836,1.7840019226074162,54.51273384384216,38.58147025319254,15.931263590649621,124.2599983215332,120.47999572753906,122.36999702453613,117.84499740600586,115.5049991607666,115.19499969482422,96.0,36.0,60.0,121.3529439665251,,0.0,0.0,,66.24302456770383,0.9871351902081987,0.8182332574719621,0.7139768036332795,21.801713433365457,62.73617258119628,95.39096428060111,88.00708728338459,-4.609035719398891,5.0921181847067345,122.00020286918978,7.358248032154581,-1.8441620372720113,-5.35466834635443,3.5105063090824187,-0.054738580174895635,-0.05475356720507918,19.31478181620183
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,128.09812927246094,94359800,285441580.43659294,660068700,0.14262285102697334,116096160.5573217,74.82280828512297,2.1951226823426557,1.7189642155911273,603312.39256934,1261.6891444333023,123.40213701513993,2.880405691903577,121.46949920654296,129.7210481147062,113.21795029837972,13.586207174745269,0.9381297270471308,0.0,0.0,124.2333325703939,126.76933415730795,121.69733098347983,4.082642772988635,1.3806509429837477,1.0,0.0,112.58999633789062,129.5800018310547,121.08499908447266,13.98705486080484,0.9482045557215052,0.9869964472613607,2.6178598115432266,2.02601425439519,0.5918455571480368,124.16666603088379,120.96423017061673,124.2190186577031,121.60115884615988,20.19546503040599,32.0781930775911,14.44338595072883,1.1813784161825032,0.6408707728601769,0.5405076433223263,0.23611357942214256,23.727555969380262,153.54200639529034,1.6105026245117244,61.12368779791868,42.376578954111324,18.747108843807354,124.8650016784668,121.08499908447266,122.97500038146973,118.45000076293945,115.5049991607666,115.19499969482422,100.0,32.0,68.0,122.47567215063108,,0.0,0.0,,67.599111375551,1.0,0.9957117300693996,0.8386934340796084,23.94748068207399,61.845817754314545,93.10881293352213,96.1142115008435,-6.891187066477873,6.033146712359269,122.56262993163205,4.872877825990622,-2.2099615241693513,-4.725726981917414,2.5157654577480626,0.6963456745552543,0.6939323848116352,20.145625138483968
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,126.06768035888672,192541500,162680261.0763861,467527200,0.05210102216539347,43399085.14885561,61.828066155214245,-1.8572534057650583,1.229367134202716,-2394859.5024148286,1261.6891444333023,124.44137447449138,2.8903654584065785,121.87049942016601,130.3103991918693,113.43059964846273,13.850603405842325,0.7837417725031098,0.0,0.0,124.74166641235351,127.44166793823243,122.0416648864746,4.328948944699238,0.8552474380790205,0.0,0.0,112.58999633789062,129.5800018310547,121.08499908447266,13.94103213985247,0.8281343599258885,1.037547613696347,2.6186667204413965,2.144544747604431,0.47412197283696544,124.46499951680501,121.23999962439903,124.59455481222716,121.97588809178576,20.503206722450294,29.76459790016034,18.04853913358957,1.1304133354518662,0.7329162726246331,0.39749706282723307,0.25109958032535257,23.762807164634317,115.06878385487697,1.0695030212402372,66.23350965620963,46.619345332488834,19.6141643237208,124.8650016784668,121.08499908447266,122.97500038146973,118.45000076293945,115.5049991607666,115.19499969482422,96.0,28.000000000000004,68.0,123.75445149310734,,0.0,0.0,,61.50055923733456,0.501128228947546,0.8294211397185817,0.8811220424199812,23.927435715609136,64.17000065400936,69.48800144137364,85.99592621849895,-30.51199855862636,6.701941052605122,122.76648464839447,2.908678727490404,4.898198028041951,-2.800941979925541,7.699140007967491,-1.5850764059871847,-1.597773088870369,18.24122518158806
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,127.63032531738281,121251600,279939947.98993534,588778800,0.13929470768634353,64394080.11625542,53.24298088689108,-6.934206154837178,0.18261641018096839,-1548976.7505686027,1277.328192976861,124.83874656397164,3.087328973601077,122.41499938964844,131.01904113236034,113.81095764693653,14.057169114260478,0.8379223690317545,0.0,0.0,125.0556660970052,128.00966771443683,122.10166447957356,4.724298721723218,1.0372931436127306,1.0,0.0,112.58999633789062,129.5800018310547,121.08499908447266,13.879022650716738,0.9205411614458394,1.042128159500278,2.7146980905190503,2.258575416187355,0.4561226743316955,124.90583229064941,121.58692257220929,125.15385341458284,122.43915532406379,19.659037502814527,26.418149583470985,22.196082457140836,1.0074276539478655,0.841050056667926,0.1663775972799395,0.26552515962594864,24.00288773982379,96.13090575251418,-0.16499938964844318,70.48041457220054,50.82667376426157,19.653740807938973,124.8650016784668,121.08499908447266,122.97500038146973,118.45000076293945,115.5049991607666,115.19499969482422,92.0,24.0,68.0,,129.5800018310547,0.0,1.0,,64.17897025758387,0.7202267328211158,0.7404516539228873,0.8551948412369561,24.724208418567077,67.56460915320163,85.68392301350556,82.76024579613379,-14.316076986494435,6.892470056870408,123.04282600272516,4.302906443046515,5.026934835862346,-1.2353666167679638,6.26230145263031,1.2395326227985448,1.2319133151097894,19.706863741310542
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,131.2632598876953,168904800,269295142.48139554,757683600,0.18825843120950564,143266935.29530877,56.02747056622845,17.331696507021853,1.342974013447569,6310752.302531178,1277.328192976861,125.77162589690327,3.3965968696980005,123.31649971008301,131.9202280100634,114.71277141010262,13.953896388898077,0.9976624594682407,0.0,0.0,125.83866628011069,129.07966817220054,122.59766438802085,5.1510429789132335,1.4320171360354033,1.0,0.0,112.58999633789062,134.41000366210938,123.5,17.694312906640693,0.8840514239200669,1.042128159500278,3.050168434555914,2.4168940198610667,0.6332744146948475,125.70833269755046,122.07230729323167,126.18864594815663,123.13847751360072,20.428551781578253,36.062901791147326,19.234626655029256,1.0952597583616588,0.7423453015045769,0.3529144568570819,0.2843572456304976,24.301058677040785,186.15063544471022,0.4335002899169922,75.66275399074391,55.41268850491579,20.250065485828117,127.28000259399414,123.5,125.39000129699707,120.8650016784668,115.85750007629395,115.19499969482422,100.0,20.0,80.0,123.44999694824219,,1.0,0.0,,69.49278640865181,1.0,0.7404516539228873,0.7701081491881187,27.18907101636005,65.17593628886816,82.25807573430237,79.14333339639386,-17.741924265697637,7.4507641063016905,123.79706237871146,7.877304607617587,8.241748153106224,0.6600563372068737,7.58169181589935,2.8464550236973585,2.806696207589976,23.114265777985633
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,130.34756469726562,88223700,200321169.46643263,669459900,0.12665939124927764,111205138.47346744,50.45576198357603,-0.7948572111435176,1.163359114859076,4192348.456248663,1268.417519977378,126.23971142401241,3.221936572376638,124.1060001373291,132.4691597886107,115.7428404860475,13.477446121907688,0.909773749535425,0.0,0.0,126.6866663614909,129.59766794840496,123.77566477457682,4.595592686301719,1.2339982862919756,1.0,0.0,115.16999816894531,134.41000366210938,124.79000091552734,15.502880982284575,0.8206862804967512,1.058237966507284,3.204851403619841,2.5744854966128217,0.6303659070070196,126.30916659037273,122.48230743408203,126.92270145057364,123.7178500469538,21.143100754716,34.73055098928846,18.523999695620933,1.0907857945795214,0.7969211939230172,0.2938646006565042,0.30315612617504617,24.50812380480081,150.78418656556443,0.27399711608886435,81.51568125391957,60.265914601058256,21.24976665286131,127.4800033569336,123.5,125.4900016784668,120.8650016784668,116.76249885559082,115.19499969482422,96.0,16.0,80.0,123.44999694824219,,0.0,0.0,,66.80285518801253,0.8094728781757783,0.8432332036656315,0.7747121705038019,28.32008728547397,64.84880304651163,75.80647663805911,81.24949179528902,-24.193523361940883,7.760087563009833,124.77188798269931,5.826268051609849,5.2594720883653565,1.5799394874385704,3.679532600926786,-0.6976024680639181,-0.7000470898765876,22.255417621379635
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,131.3528289794922,54930100,185890142.7098943,724390000,0.1178488017976655,103244275.72867906,54.8679183308977,2.9000959756369555,1.4689625247133844,-191816.80196086812,1278.199855513987,126.6653455622036,3.149742915138974,124.90300025939942,133.07158309826312,116.7344174205357,13.079882503861615,0.9325720324265433,0.0,0.0,127.66233342488606,130.43733495076498,124.88733189900715,4.347408435099094,1.2761559328247059,1.0,0.0,116.22000122070312,134.41000366210938,125.31500244140625,14.56330304606705,0.8658602466236054,1.0427773840381247,3.370088603248064,2.7336061179398703,0.6364824853081936,126.94166692097981,122.96615365835336,127.69920910751662,124.32912050426856,22.028037162342745,35.09841148726134,17.47079464803799,1.1096137267706052,0.7573480330243977,0.35226569374620753,0.3220851393005528,24.68924407502633,143.5639105675639,-3.1230014801025447,86.76885101071419,65.36641917625408,21.402431834460103,127.97500228881836,123.5,125.73750114440918,120.8650016784668,117.20749855041504,115.19499969482422,100.0,12.0,88.0,123.66919708251953,,0.0,0.0,,68.25558711509285,0.9123694989982947,0.9072807923913576,0.8303218833266254,29.691352297104817,57.61621471622241,82.88918600364777,80.31791279200307,-17.11081399635223,8.041295107673193,125.7117300114809,6.102270569938112,0.39820828184655616,1.3435932463201676,-0.9453849644736114,0.7712236217600754,0.7682648949164594,23.19828028095714
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,136.05076599121094,124486200,268122958.10811663,848876200,0.16040103250224125,172434381.47610968,56.287610420926605,9.676023270860671,1.9269540730006771,4875971.638911576,1278.199855513987,127.58151914656641,3.3717681353438267,125.90800056457519,134.66306312230077,117.15293800684961,13.907079007636721,1.1157581288392326,1.0,0.0,129.05633290608722,131.99333470662435,126.11933110555012,4.551503571195285,1.799568412576896,1.0,0.0,116.80999755859375,137.33999633789062,127.07499694824219,16.305555395399622,0.9683393114889101,1.0427773840381247,3.837666693460193,2.954418233043935,0.883248460416258,128.1841672261556,123.68384610689603,129.08240808196118,125.24474138850098,23.57660671577575,39.417060557636,15.440090839735543,1.1055903397655076,0.6979293856142168,0.4076609541512908,0.3472222316916037,24.907561132659424,182.7794446248785,-2.6680027008056584,95.94244844336312,71.28073232472732,24.661716118635795,130.3949966430664,124.96499633789062,127.67999649047852,122.32999801635742,116.61749839782715,115.19499969482422,100.0,8.0,92.0,123.88401321411133,,0.0,0.0,,73.98506747118937,1.0,0.9072807923913576,0.8859315961494488,32.9194889404802,61.92247505686172,96.21876618583862,84.97147627584849,-3.7812338141613857,9.081940415326287,128.06111418031406,12.243392849043238,1.5510112566974341,1.385076848395621,0.16593440830181305,3.5765713245766495,3.5140972746869004,27.604554645857426
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,134.23927307128906,121047300,175909350.3480741,727828900,0.11455929864743473,116328473.75425056,57.63197509167155,4.190918595403205,2.1236908676135235,2840610.695588054,1261.180812004583,128.4031225601441,3.4795910166336625,126.69900016784668,135.68818490258403,117.70981543310933,14.189827422203447,0.9544903231193617,0.0,0.0,130.43399912516276,133.63500086466473,127.23299738566081,4.908232149549171,1.1929074635109256,1.0,0.0,120.01000213623047,138.7899932861328,129.39999771118164,14.822525138338289,0.7912673047790176,1.1018244152909762,4.0150829411991396,3.166551174674976,0.8485317665241636,129.15333366394043,124.30807671180138,129.9728060873806,125.95772314618146,25.247926365788523,38.77490144968633,13.989010596630619,1.1000790390981772,0.6926856657517693,0.4073933733464079,0.3716245829397812,25.217616389936342,162.41751131577197,-4.288996505737302,102.65247128868775,77.21028353973328,25.442187748954467,131.1199951171875,125.68999481201172,128.4049949645996,123.05499649047852,116.35749816894531,115.19499969482422,96.0,4.0,92.0,124.42225253906251,,0.0,0.0,,68.82660813703133,0.7228221068713149,0.8783972019565365,0.8976529289130838,33.82665381345798,56.194886269349624,78.96995760854395,86.02596993267677,-21.030042391456057,10.702910681331872,129.20778837130206,9.436869080664753,2.1708761413815316,1.5422367069928031,0.6286394343887285,-1.3314853257091142,-1.3404290700539612,25.905518725811373
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,133.0946502685547,96452100,103291412.69379313,631376800,0.047081307525393815,83864502.31748612,57.96987824565405,-5.021465617907766,1.937055537357691,-2434143.662446033,1250.427121126873,129.1747844376127,3.390633074638265,127.24900016784667,136.53812535958588,117.95987497610749,14.599918552580307,0.8483105738854233,0.0,0.0,131.20733261108398,134.29033508300782,128.12433013916015,4.699436244256659,0.9075035022679049,0.0,0.0,120.1500015258789,138.7899932861328,129.46999740600586,14.648438679806514,0.7280045972852605,1.1131572452974798,4.016590939096162,3.3365591275592132,0.6800318115369484,130.0958334604899,124.93807689960187,130.5492976463533,126.53270670725713,26.391053500808585,36.617847212985964,15.229805723118012,1.1286600441435124,0.7554634714872267,0.3731965726562857,0.39176561801878995,25.334827044576027,117.4534501745341,-5.469001388549799,103.33690781550145,82.63519175880654,20.701716056694906,131.1199951171875,125.68999481201172,128.4049949645996,123.05499649047852,116.10749816894531,115.19499969482422,92.0,4.0,88.0,125.28431698388673,,0.0,0.0,,65.7090935364588,0.5553096631727259,0.7593772566813469,0.8483517503430803,33.54741799006712,56.698284498817884,72.80045972852605,82.66306117430287,-27.19954027147395,10.681940190932323,129.51665742130803,9.239438951258386,0.8650958798028552,1.4068085415548137,-0.5417126617519585,-0.8526684497060733,-0.8563244644222756,24.831962091197624
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,132.06947326660156,99116600,67845731.22106944,532260200,-0.002366598877769037,57299576.69955144,57.05738061212982,-4.46372777069564,2.0969536050975828,-1585877.4100752217,1250.427121126873,129.7644303647741,3.353570194420533,127.72950019836426,137.10015211977483,118.3588482769537,14.672651042802048,0.7646828782375303,0.0,0.0,131.75433324178059,134.95833638509114,128.55033009847006,4.86360192409144,0.6460156494507786,0.0,0.0,120.1500015258789,138.7899932861328,129.46999740600586,14.5933333578429,0.6727471276176428,1.3382028413933786,3.889834158027739,3.4472141336529183,0.4426200243748206,131.00500043233237,125.66269243680514,130.8786368455922,126.98880268756447,26.749053114770437,34.226907859968385,17.867633866174103,1.113180286861978,0.734518517478093,0.37866176938388496,0.4056681636398698,25.380788656701746,84.94888577284019,0.15049705505370525,104.94376713751817,87.50408946320648,17.43967767431168,131.1199951171875,125.68999481201172,128.4049949645996,123.05499649047852,116.01249885559082,115.19499969482422,88.0,4.0,84.0,126.0946575620215,,0.0,0.0,,62.958463948699915,0.4075109379091738,0.5618809026510715,0.733218453762985,32.45783021895092,49.26377755067231,66.55704983201939,72.77582238969647,-33.44295016798062,10.560029848884142,129.67139340527768,8.958781221439889,0.011736613865929833,1.127794156017037,-1.1160575421511072,-0.7702653080273847,-0.7732471733029378,23.87042479387922
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,128.80482482910156,143301900,35419842.38983725,388958300,-0.014690928442561119,-18033228.124802023,54.91322878209165,-14.555465727703098,1.1217349456341117,-4305777.827198436,1250.427121126873,130.19535925914178,3.7032130223905897,128.05300025939943,137.18357904170165,118.9224214770972,14.260624528603365,0.5743109191139244,0.0,0.0,131.86966705322266,135.60466918945312,128.1346649169922,5.664687292678178,0.17072798068119885,0.0,0.0,120.1500015258789,138.7899932861328,129.46999740600586,14.556466246393693,0.4967814500849507,1.9072763937645039,3.4845423710014103,3.454679781122617,0.029862589878793422,131.13250096638998,126.21038495577298,130.65269327890255,127.16815090790114,25.37830608354175,29.518840693461872,25.37001459876515,1.010200421319835,0.7653961829251085,0.24480423839472654,0.4086965571063134,25.6674333040289,30.453536551564735,-0.24300270080567543,101.89840119980013,91.4668551902721,10.431546009528034,131.1199951171875,126.97999572753906,129.04999542236328,123.05499649047852,115.72249794006348,115.19499969482422,84.0,4.0,80.0,,138.7899932861328,0.0,1.0,,55.05487937244557,0.0,0.32094020036063325,0.5473994532310172,28.889785204443175,45.54727747261274,45.62322450642218,61.660244688989216,-54.37677549357782,9.82823466132669,129.66951851659874,1.1964391942075305,2.534437841685981,1.4091228931508257,1.1253149485351552,-2.471926082558684,-2.502991181558656,20.80843945482309
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,130.39732360839844,97664900,90005483.23759569,486623200,0.0071719734078677265,6866225.300331872,55.54984661486382,-0.3389230498944733,0.9685423253032684,-2334814.2113657445,1265.8870692698665,130.58782046577974,3.663893001889812,128.49099998474122,137.30087481109297,119.68112515838946,13.712827867162613,0.6429642629291398,0.0,0.0,132.17966639200847,135.94766947428386,128.4116633097331,5.701335440052521,0.3447888895480675,0.0,0.0,120.1500015258789,138.7899932861328,129.46999740600586,14.506846209047694,0.5826179067371595,2.135173277163949,3.254930783354979,3.4147299815690895,-0.15979919821411048,131.3991673787435,126.78653863760141,130.7076626985846,127.45273191522963,24.10546955454368,27.546994269987113,23.675308052882478,1.0226338579098124,0.817994372289986,0.20463948561982648,0.4060960857036432,25.94026142316419,32.78480856205755,0.2089969635009652,102.82140252133401,95.06029829573137,7.761104225602637,132.77499771118164,127.50499725341797,130.1399974822998,123.05499649047852,115.72249794006348,115.19499969482422,80.0,4.0,76.0,,138.54939346313478,0.0,0.0,,57.83552219298123,0.1468893391883509,0.1848000923658416,0.3558737317925154,26.83083406154627,50.35988164095231,49.28291631934843,53.82106355259666,-50.71708368065157,8.42744131649242,129.71829245081452,2.503714114207042,1.2079007053389916,1.368878455588459,-0.16097775024946737,1.236373386484213,1.2287927104146945,22.30208284886941
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,126.0079574584961,155088000,-50470308.21716629,331535200,-0.06652746265211336,-91820016.13138406,46.36422936373879,-4.125337199281214,0.06249889663636944,-4012995.553310035,1265.8870692698665,130.7216137920361,3.7645042815348155,128.63349990844728,137.22142344761156,120.045576369283,13.352545869118993,0.38160692016803455,0.0,0.0,132.31433334350587,136.06333694458007,128.56532974243163,5.666814027383265,-0.2621138144209036,0.0,1.0,120.1500015258789,138.7899932861328,129.46999740600586,14.490775554984204,0.3460300321588945,2.907067137775639,2.6861478812119515,3.269013561497662,-0.5828656802857104,131.22416750590006,127.17153871976413,130.07571435635947,127.38956647514752,22.4585280453127,25.00872459386743,25.538606414127322,0.9792350337586927,0.9288594979154501,0.050375535843242614,0.3920455312950738,26.079298464577146,-12.14356598205149,-1.973496246337902,98.42784858216149,97.58975325033332,0.8380953318281712,132.5849952697754,127.79999542236328,130.19249534606934,123.05499649047852,115.72249794006348,115.19499969482422,76.0,28.000000000000004,48.0,,138.3136056365967,0.0,0.0,0.0,48.862413033409766,0.0,0.04896311306278367,0.18490113526308619,21.860146802843083,43.73471847506543,20.534565044831407,38.480235290200675,-79.46543495516859,6.5884717829087265,129.68317399301583,-1.6317004847837147,4.179720110208683,1.9310467865125038,2.248673323696179,-3.36615236823381,-3.4241116578908937,18.185208390652917
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,130.30775451660156,109578200,17834061.797121093,441113400,-0.04897520826183872,-11077472.318416744,46.789746970148784,3.543692249009163,0.1247366530747542,-1481337.2769088987,1309.083213178554,130.86825104961326,3.8910544942504743,128.96049995422362,137.37191318189025,120.54908672655701,13.044945127620275,0.6164785370594176,0.0,0.0,132.13000005086263,135.78000310262044,128.4799969991048,5.524866495652425,0.3342464561317864,0.0,0.0,120.1500015258789,138.7899932861328,129.46999740600586,14.454031867797069,0.5777897748877385,3.118268376676185,2.554524239733013,3.1261156971447326,-0.5715914574117198,131.57916704813638,127.6280769935021,130.20560417368037,127.65107993394736,20.951261001868964,23.707295952820317,23.07259138276366,0.9404312296867351,0.9082015860508857,0.03222964363584935,0.3770948439684072,26.129411748676677,21.68488165292905,-0.7305042266845589,92.87424125653831,98.85181547284651,-5.977574216308199,132.5849952697754,129.39999771118164,130.99249649047852,123.05499649047852,115.71749877929688,115.19499969482422,72.0,24.0,48.0,,137.83626130126953,0.0,0.0,0.0,56.05504038718985,0.2863004533057528,0.1443965974980346,0.12605326764221994,20.12105155905257,44.27399565326916,48.69623861807461,39.50457332741815,-51.30376138192539,5.306413448558118,129.69282703225002,3.3633304781834017,3.2891953737594974,2.2026765039619027,1.0865188697975947,3.412322074954277,3.3553937989601934,22.21806834589788
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,131.43246459960938,105158200,72165831.89255175,546271600,0.00933884155147262,7480635.079610424,47.1991913369046,3.8456435800901785,0.24263100291386297,4646809.14589758,1320.3822541469988,131.03423669177127,3.7419499603527706,129.47400016784667,137.30306327030735,121.64493706538599,12.093645198744596,0.6645153992373305,0.0,0.0,132.15466690063477,135.8796714782715,128.42966232299804,5.637340950565905,0.4859511784891073,0.0,0.0,120.1500015258789,138.7899932861328,129.46999740600586,14.396706470866363,0.6384123812357742,3.247562624442038,2.5124317564085175,3.00337890899749,-0.49094715258897237,131.8975009918213,127.98692321777344,130.48935784723074,127.97692609082222,19.849860119261994,24.556249880497674,21.98192174044708,0.9611530838243858,0.9171137857827321,0.04403929804165374,0.3632216785503056,26.120345548486874,44.391935611527366,2.4060047149658317,89.7178861677151,99.17948604584662,-9.461599878131523,132.5849952697754,129.46999740600586,131.02749633789062,123.05499649047852,116.71249961853027,115.19499969482422,68.0,20.0,48.0,,137.37801073935546,0.0,0.0,0.0,57.729838725678796,0.35296531718933893,0.21308859016503065,0.1354827669086163,19.335531874706167,48.971108154280685,56.06263465834827,41.7644794404181,-43.93736534165173,4.5781775306252825,129.71249227508554,2.979027880758444,2.2454608514555883,2.21123337346064,0.034227477994948075,0.8631262592551314,0.8594226206842137,23.27296458734571
