Industry,Ticker,Exchange,Stock Name,Punto,Name,ExOr,ExAdj,Multiplica,Numero,TickerAdj
financial,MUV2.DE,frankfurt,Muenchener Rueckvrschrng Gslchft AG Mnch,5,MUV2,.DE,.DE,#¡VALOR!,#¡VALOR!,MUV2.DE
financial,PAT.DE,frankfurt,PATRIZIA AG,4,PAT,.DE,.DE,#¡VALOR!,#¡VALOR!,PAT.DE
financial,TEG.DE,frankfurt,TAG Immobilien,4,TEG,.DE,.DE,#¡VALOR!,#¡VALOR!,TEG.DE
financial,TLG.DE,frankfurt,TLG Immobilien AG,4,TLG,.DE,.DE,#¡VALOR!,#¡VALOR!,TLG.DE
financial,VNA.DE,frankfurt,Vonovia SE,4,VNA,.DE,.DE,#¡VALOR!,#¡VALOR!,VNA.DE
financial,WDI.DE,frankfurt,Wirecard,4,WDI,.DE,.DE,#¡VALOR!,#¡VALOR!,WDI.DE
healthcare,AFX.DE,frankfurt,Carl Zeiss Meditec AG,4,AFX,.DE,.DE,#¡VALOR!,#¡VALOR!,AFX.DE
healthcare,BAYN.DE,frankfurt,Bayer AG,5,BAYN,.DE,.DE,#¡VALOR!,#¡VALOR!,BAYN.DE
healthcare,EVT.DE,frankfurt,EVOTEC,4,EVT,.DE,.DE,#¡VALOR!,#¡VALOR!,EVT.DE
healthcare,FME.DE,frankfurt,Fresenius Medical Care AG & Co. KGAA,4,FME,.DE,.DE,#¡VALOR!,#¡VALOR!,FME.DE
healthcare,FRE.DE,frankfurt,Fresenius SE & Co KGaA,4,FRE,.DE,.DE,#¡VALOR!,#¡VALOR!,FRE.DE
healthcare,MOR.DE,frankfurt,MorphoSys,4,MOR,.DE,.DE,#¡VALOR!,#¡VALOR!,MOR.DE
healthcare,QGEN.DE,frankfurt,QIAGEN,5,QGEN,.DE,.DE,#¡VALOR!,#¡VALOR!,QGEN.DE
healthcare,SHL.DE,frankfurt,Siemens Healthineers AG,4,SHL,.DE,.DE,#¡VALOR!,#¡VALOR!,SHL.DE
healthcare,SRT.DE,frankfurt,Sartorius AG,4,SRT,.DE,.DE,#¡VALOR!,#¡VALOR!,SRT.DE
industrialgoods,ENR.DE,frankfurt,Siemens Energy AG,4,ENR,.DE,.DE,#¡VALOR!,#¡VALOR!,ENR.DE
industrialgoods,G1A.DE,frankfurt,GEA,4,G1A,.DE,.DE,#¡VALOR!,#¡VALOR!,G1A.DE
industrialgoods,GBF.DE,frankfurt,Bilfinger,4,GBF,.DE,.DE,#¡VALOR!,#¡VALOR!,GBF.DE
industrialgoods,HDD.DE,frankfurt,Heidelberger Druckmaschinen AG,4,HDD,.DE,.DE,#¡VALOR!,#¡VALOR!,HDD.DE
industrialgoods,HEI.DE,frankfurt,HeidelbergCement AG,4,HEI,.DE,.DE,#¡VALOR!,#¡VALOR!,HEI.DE
industrialgoods,HLAG.DE,frankfurt,Hapag-Lloyd,5,HLAG,.DE,.DE,#¡VALOR!,#¡VALOR!,HLAG.DE
industrialgoods,HOT.DE,frankfurt,HOCHTIEF AG,4,HOT,.DE,.DE,#¡VALOR!,#¡VALOR!,HOT.DE
industrialgoods,JUN3.DE,frankfurt,Jungheinrich Aktie,5,jun-03,.DE,.DE,37773,37773,37773.DE
industrialgoods,OSR.DE,frankfurt,OSRAM,4,OSR,.DE,.DE,#¡VALOR!,#¡VALOR!,OSR.DE
industrialgoods,S92.DE,frankfurt,SMA Solar Technology AG,4,S92,.DE,.DE,#¡VALOR!,#¡VALOR!,S92.DE
industrialgoods,SIE.DE,frankfurt,Siemens Aktiengesellschaft,4,SIE,.DE,.DE,#¡VALOR!,#¡VALOR!,SIE.DE
industrialgoods,VAR1.DE,frankfurt,Varta AG,5,VAR1,.DE,.DE,#¡VALOR!,#¡VALOR!,VAR1.DE
industrialgoods,WCH.DE,frankfurt,Wacker Chemie AG,4,WCH,.DE,.DE,#¡VALOR!,#¡VALOR!,WCH.DE
services,DHER.DE,frankfurt,Delivery Hero SE,5,DHER,.DE,.DE,#¡VALOR!,#¡VALOR!,DHER.DE
services,DPW.DE,frankfurt,Deutsche Post AG,4,DPW,.DE,.DE,#¡VALOR!,#¡VALOR!,DPW.DE
services,FNTN.DE,frankfurt,freenet,5,FNTN,.DE,.DE,#¡VALOR!,#¡VALOR!,FNTN.DE
services,FRA.DE,frankfurt,Fraport AG Frankfurt Airport S,4,FRA,.DE,.DE,#¡VALOR!,#¡VALOR!,FRA.DE
services,G24.DE,frankfurt,Scout24 AG,4,G24,.DE,.DE,#¡VALOR!,#¡VALOR!,G24.DE
services,HNR1.DE,frankfurt,Hannover Rueck SE,5,HNR1,.DE,.DE,#¡VALOR!,#¡VALOR!,HNR1.DE
services,KGX.DE,frankfurt,KION GROUP,4,KGX,.DE,.DE,#¡VALOR!,#¡VALOR!,KGX.DE
services,LHA.DE,frankfurt,Deutsche Lufthansa Aktiengesellschaft,4,LHA,.DE,.DE,#¡VALOR!,#¡VALOR!,LHA.DE
services,O2D.DE,frankfurt,Telefonica Deutschland Holding AG,4,O2D,.DE,.DE,#¡VALOR!,#¡VALOR!,O2D.DE
services,PSM.DE,frankfurt,ProSiebenSat.1 Media SE,4,PSM,.DE,.DE,#¡VALOR!,#¡VALOR!,PSM.DE
services,RRTL.DE,frankfurt,RTL Group,5,RRTL,.DE,.DE,#¡VALOR!,#¡VALOR!,RRTL.DE
services,SAX.DE,frankfurt,Stroeer SE & Co KGaA,4,SAX,.DE,.DE,#¡VALOR!,#¡VALOR!,SAX.DE
services,SIX2.DE,frankfurt,SIXT SE,5,SIX2,.DE,.DE,#¡VALOR!,#¡VALOR!,SIX2.DE
services,TLX.DE,frankfurt,Talanx AG,4,TLX,.DE,.DE,#¡VALOR!,#¡VALOR!,TLX.DE
services,UTDI.DE,frankfurt,United Internet,5,UTDI,.DE,.DE,#¡VALOR!,#¡VALOR!,UTDI.DE
services,YOU.DE,frankfurt,ABOUT YOU Holding AG,4,YOU,.DE,.DE,#¡VALOR!,#¡VALOR!,YOU.DE
technology,AIXA.DE,frankfurt,AIXTRON,5,AIXA,.DE,.DE,#¡VALOR!,#¡VALOR!,AIXA.DE
technology,BC8.DE,frankfurt,Bechtle AG,4,BC8,.DE,.DE,#¡VALOR!,#¡VALOR!,BC8.DE
technology,COP.DE,frankfurt,CompuGroup Medical SE,4,COP,.DE,.DE,#¡VALOR!,#¡VALOR!,COP.DE
technology,DTE.DE,frankfurt,Deutsche Telekom AG,4,DTE,.DE,.DE,#¡VALOR!,#¡VALOR!,DTE.DE
technology,DUE.DE,frankfurt,Duerr AG,4,DUE,.DE,.DE,#¡VALOR!,#¡VALOR!,DUE.DE
technology,IFX.DE,frankfurt,Infineon Technologies AG,4,IFX,.DE,.DE,#¡VALOR!,#¡VALOR!,IFX.DE
technology,JEN.DE,frankfurt,Jenoptik,4,JEN,.DE,.DE,#¡VALOR!,#¡VALOR!,JEN.DE
technology,KBX.DE,frankfurt,Knorr-Bremse AG,4,KBX,.DE,.DE,#¡VALOR!,#¡VALOR!,KBX.DE
technology,KRN.DE,frankfurt,Krones AG,4,KRN,.DE,.DE,#¡VALOR!,#¡VALOR!,KRN.DE
technology,MTX.DE,frankfurt,MTU Aero Engines AG,4,MTX,.DE,.DE,#¡VALOR!,#¡VALOR!,MTX.DE
technology,NEM.DE,frankfurt,Nemetschek SE,4,NEM,.DE,.DE,#¡VALOR!,#¡VALOR!,NEM.DE
technology,SANT.DE,frankfurt,S&T AG,5,SANT,.DE,.DE,#¡VALOR!,#¡VALOR!,SANT.DE
technology,SAP.DE,frankfurt,SAP SE,4,SAP,.DE,.DE,#¡VALOR!,#¡VALOR!,SAP.DE
technology,SOW.DE,frankfurt,Software,4,SOW,.DE,.DE,#¡VALOR!,#¡VALOR!,SOW.DE
technology,TMV.DE,frankfurt,TeamViewer AG,4,TMV,.DE,.DE,#¡VALOR!,#¡VALOR!,TMV.DE
technology,WAF.DE,frankfurt,Siltronic,4,WAF,.DE,.DE,#¡VALOR!,#¡VALOR!,WAF.DE
utilities,1U1.DE,frankfurt,1&1 AG,4,1U1,.DE,.DE,#¡VALOR!,#¡VALOR!,1U1.DE
utilities,ECV.DE,frankfurt,Encavis AG,4,ECV,.DE,.DE,#¡VALOR!,#¡VALOR!,ECV.DE
utilities,EOAN.DE,frankfurt,E.ON SE,5,EOAN,.DE,.DE,#¡VALOR!,#¡VALOR!,EOAN.DE
utilities,LEO.DE,frankfurt,LEONI,4,LEO,.DE,.DE,#¡VALOR!,#¡VALOR!,LEO.DE
utilities,RWE.DE,frankfurt,RWE AG,4,RWE,.DE,.DE,#¡VALOR!,#¡VALOR!,RWE.DE
utilities,UN01.DE,frankfurt,Uniper,5,UN01,.DE,.DE,#¡VALOR!,#¡VALOR!,UN01.DE
basicmaterials,NESTE.HE,helsinki,Neste Oyj,6,NESTE,.HE,.HE,#¡VALOR!,#¡VALOR!,NESTE.HE
basicmaterials,OUT1V.HE,helsinki,Outokumpu Oyj,6,OUT1V,.HE,.HE,#¡VALOR!,#¡VALOR!,OUT1V.HE
basicmaterials,SSABAH.HE,helsinki,SSAB AB ser. A,7,SSABAH,.HE,.HE,#¡VALOR!,#¡VALOR!,SSABAH.HE
basicmaterials,UPM.HE,helsinki,UPM-Kymmene Oyj,4,UPM,.HE,.HE,#¡VALOR!,#¡VALOR!,UPM.HE
consumergoods,KESKOB.HE,helsinki,Kesko Oyj B,7,KESKOB,.HE,.HE,#¡VALOR!,#¡VALOR!,KESKOB.HE
consumergoods,ORNBV.HE,helsinki,Orion Oyj Class B,6,ORNBV,.HE,.HE,#¡VALOR!,#¡VALOR!,ORNBV.HE
consumergoods,TYRES.HE,helsinki,Nokian Renkaat Oyj,6,TYRES,.HE,.HE,#¡VALOR!,#¡VALOR!,TYRES.HE
financial,SAMPO.HE,helsinki,Sampo Oyj A,6,SAMPO,.HE,.HE,#¡VALOR!,#¡VALOR!,SAMPO.HE
industrialgoods,CGCBV.HE,helsinki,Cargotec Oyj,6,CGCBV,.HE,.HE,#¡VALOR!,#¡VALOR!,CGCBV.HE
industrialgoods,HUH1V.HE,helsinki,Huhtamaki Oyj,6,HUH1V,.HE,.HE,#¡VALOR!,#¡VALOR!,HUH1V.HE
industrialgoods,KCR.HE,helsinki,Konecranes Oyj,4,KCR,.HE,.HE,#¡VALOR!,#¡VALOR!,KCR.HE
industrialgoods,KNEBV.HE,helsinki,KONE Oyj,6,KNEBV,.HE,.HE,#¡VALOR!,#¡VALOR!,KNEBV.HE
industrialgoods,METSB.HE,helsinki,Metsa Board,6,METSB,.HE,.HE,#¡VALOR!,#¡VALOR!,METSB.HE
industrialgoods,MOCORP.HE,helsinki,Metso Outotec Oyj,7,MOCORP,.HE,.HE,#¡VALOR!,#¡VALOR!,MOCORP.HE
industrialgoods,NELES.HE,helsinki,Neles Oyj,6,NELES,.HE,.HE,#¡VALOR!,#¡VALOR!,NELES.HE
industrialgoods,VALMT.HE,helsinki,Valmet Corporation,6,VALMT,.HE,.HE,#¡VALOR!,#¡VALOR!,VALMT.HE
industrialgoods,WRT1V.HE,helsinki,WÃƒÂ¤rtsilÃƒÂ¤ Oyj Abp,6,WRT1V,.HE,.HE,#¡VALOR!,#¡VALOR!,WRT1V.HE
services,NOKIA.HE,helsinki,Nokia Corp.,6,NOKIA,.HE,.HE,#¡VALOR!,#¡VALOR!,NOKIA.HE
utilities,ELISA.HE,helsinki,Elisa Oyj,6,ELISA,.HE,.HE,#¡VALOR!,#¡VALOR!,ELISA.HE
utilities,FORTUM.HE,helsinki,Fortum Oyj,7,FORTUM,.HE,.HE,#¡VALOR!,#¡VALOR!,FORTUM.HE
basicmaterials,00857.HK,hongkong,PetroChina Co Ltd,6,857,.HK,.HK,857,857,0857.HK
basicmaterials,0386.HK,hongkong,China Petroleum & Chemical Corporation,5,386,.HK,.HK,386,386,0386.HK
basicmaterials,03993.HK,hongkong,China Molybdenum Co Ltd,6,3993,.HK,.HK,3993,3993,3993.HK
basicmaterials,0883.HK,hongkong,Cnooc,5,883,.HK,.HK,883,883,0883.HK
basicmaterials,0968.HK,hongkong,Xinyi Solar Holdings Ltd,5,968,.HK,.HK,968,968,0968.HK
basicmaterials,1088.HK,hongkong,China Shenhua,5,1088,.HK,.HK,1088,1088,1088.HK
basicmaterials,1171.HK,hongkong,Yanzhou Coal,5,1171,.HK,.HK,1171,1171,1171.HK
basicmaterials,1898.HK,hongkong,China Coal Energy,5,1898,.HK,.HK,1898,1898,1898.HK
basicmaterials,2883.HK,hongkong,China Oilfield,5,2883,.HK,.HK,2883,2883,2883.HK
basicmaterials,2899.HK,hongkong,Zijin Mining,5,2899,.HK,.HK,2899,2899,2899.HK
basicmaterials,3800.HK,hongkong,GCL-Poly Energy,5,3800,.HK,.HK,3800,3800,3800.HK
consumergoods,00027.HK,hongkong,Galaxy Entertainment Group Ltd,6,27,.HK,.HK,27,27,0027.HK
consumergoods,00175.HK,hongkong,Geely Automobile Holdings Ltd,6,175,.HK,.HK,175,175,0175.HK
consumergoods,00322.HK,hongkong,Tingyi Cayman Islands Holding,6,322,.HK,.HK,322,322,0322.HK
consumergoods,00880.HK,hongkong,SJM Holdings Ltd,6,880,.HK,.HK,880,880,0880.HK
consumergoods,01055.HK,hongkong,China Southern Airlines Co Ltd,6,1055,.HK,.HK,1055,1055,1055.HK
consumergoods,01093.HK,hongkong,CSPC Pharmaceutical Group Ltd,6,1093,.HK,.HK,1093,1093,1093.HK
consumergoods,01114.HK,hongkong,Brilliance China Automotive,6,1114,.HK,.HK,1114,1114,1114.HK
consumergoods,01128.HK,hongkong,Wynn Macau Ltd,6,1128,.HK,.HK,1128,1128,1128.HK
consumergoods,01177.HK,hongkong,Sino Biopharmaceutical Ltd,6,1177,.HK,.HK,1177,1177,1177.HK
consumergoods,01211.HK,hongkong,BYD Co Ltd,6,1211,.HK,.HK,1211,1211,1211.HK
consumergoods,01928.HK,hongkong,Sands China Ltd,6,1928,.HK,.HK,1928,1928,1928.HK
consumergoods,02020.HK,hongkong,ANTA Sports Products Ltd,6,2020,.HK,.HK,2020,2020,2020.HK
consumergoods,02196.HK,hongkong,Shanghai Fosun Pharmaceutical,6,2196,.HK,.HK,2196,2196,2196.HK
consumergoods,02269.HK,hongkong,Wuxi Biologics Cayman Inc,6,2269,.HK,.HK,2269,2269,2269.HK
consumergoods,02313.HK,hongkong,Shenzhou International Group,6,2313,.HK,.HK,2313,2313,2313.HK
consumergoods,02319.HK,hongkong,China Mengniu Dairy Co Ltd,6,2319,.HK,.HK,2319,2319,2319.HK
consumergoods,0489.HK,hongkong,Dongfeng Motor Group,5,489,.HK,.HK,489,489,0489.HK
consumergoods,06862.HK,hongkong,Haidilao International Holding,6,6862,.HK,.HK,6862,6862,6862.HK
consumergoods,0753.HK,hongkong,Air China,5,753,.HK,.HK,753,753,0753.HK
consumergoods,0941.HK,hongkong,China Mobile,5,941,.HK,.HK,941,941,0941.HK
consumergoods,1044.HK,hongkong,Hengan International Group Co Ltd,5,1044,.HK,.HK,1044,1044,1044.HK
consumergoods,1317.HK,hongkong,China Maple Leaf Educational Systems Ltd,5,1317,.HK,.HK,1317,1317,1317.HK
consumergoods,151.HK,hongkong,Want Want China Holdings Ltd,4,151,.HK,.HK,151,151,0151.HK
consumergoods,1530.HK,hongkong,3SBio Inc,5,1530,.HK,.HK,1530,1530,1530.HK
consumergoods,1585.HK,hongkong,Yadea Group Holdings Ltd,5,1585,.HK,.HK,1585,1585,1585.HK
consumergoods,1797.HK,hongkong,Koolearn Technology Holding Ltd,5,1797,.HK,.HK,1797,1797,1797.HK
consumergoods,1801.HK,hongkong,Innovent Biologics Inc,5,1801,.HK,.HK,1801,1801,1801.HK
consumergoods,1810.HK,hongkong,Xiaomi Corp,5,1810,.HK,.HK,1810,1810,1810.HK
consumergoods,1833.HK,hongkong,Ping An Healthcare and Technology Co Ltd,5,1833,.HK,.HK,1833,1833,1833.HK
consumergoods,1873.HK,hongkong,Viva Biotech Holdings,5,1873,.HK,.HK,1873,1873,1873.HK
consumergoods,1958.HK,hongkong,BAIC Motor Corp Ltd,5,1958,.HK,.HK,1958,1958,1958.HK
consumergoods,200.HK,hongkong,Melco International Development Ltd,4,200,.HK,.HK,200,200,0200.HK
consumergoods,2238.HK,hongkong,Guangzhou Automobile,5,2238,.HK,.HK,2238,2238,2238.HK
consumergoods,2331.HK,hongkong,Li Ning Co Ltd,5,2331,.HK,.HK,2331,2331,2331.HK
consumergoods,2333.HK,hongkong,Great Wall Motor,5,2333,.HK,.HK,2333,2333,2333.HK
consumergoods,2338.HK,hongkong,Weichai Power,5,2338,.HK,.HK,2338,2338,2338.HK
consumergoods,288.HK,hongkong,WH Group Ltd,4,288,.HK,.HK,288,288,0288.HK
consumergoods,341.HK,hongkong,Cafe de Coral Holdings Ltd,4,341,.HK,.HK,341,341,0341.HK
consumergoods,6055.HK,hongkong,China Tobacco International HK Co Ltd,5,6055,.HK,.HK,6055,6055,6055.HK
consumergoods,6185.HK,hongkong,CanSino Biologics Inc,5,6185,.HK,.HK,6185,6185,6185.HK
consumergoods,9926.HK,hongkong,Akeso Inc,5,9926,.HK,.HK,9926,9926,9926.HK
financial,00011.HK,hongkong,Hang Seng Bank Ltd,6,11,.HK,.HK,11,11,0011.HK
financial,00016.HK,hongkong,Sun Hung Kai Properties Ltd,6,16,.HK,.HK,16,16,0016.HK
financial,00017.HK,hongkong,New World Development Co Ltd,6,17,.HK,.HK,17,17,0017.HK
financial,00388.HK,hongkong,Hong Kong Exchanges & Clearing,6,388,.HK,.HK,388,388,0388.HK
financial,00966.HK,hongkong,China Taiping Insurance Holdin,6,966,.HK,.HK,966,966,0966.HK
financial,01113.HK,hongkong,CK Asset Holdings Ltd,6,1113,.HK,.HK,1113,1113,1113.HK
financial,01336.HK,hongkong,New China Life Insurance Co Ltd,6,1336,.HK,.HK,1336,1336,1336.HK
financial,02388.HK,hongkong,BOC Hong Kong Holdings Ltd,6,2388,.HK,.HK,2388,2388,2388.HK
financial,03333.HK,hongkong,China Evergrande Group,6,3333,.HK,.HK,3333,3333,3333.HK
financial,03908.HK,hongkong,China International Capital Co,6,3908,.HK,.HK,3908,3908,3908.HK
financial,06060.HK,hongkong,ZhongAn Online P&C Insurance,6,6060,.HK,.HK,6060,6060,6060.HK
financial,0656.HK,hongkong,Fosun International,5,656,.HK,.HK,656,656,0656.HK
financial,06837.HK,hongkong,Haitong Securities Co Ltd,6,6837,.HK,.HK,6837,6837,6837.HK
financial,0688.HK,hongkong,China Overseas Land & Investment,5,688,.HK,.HK,688,688,0688.HK
financial,06881.HK,hongkong,China Galaxy Securities Co Ltd,6,6881,.HK,.HK,6881,6881,6881.HK
financial,06886.HK,hongkong,Huatai Securities Co Ltd,6,6886,.HK,.HK,6886,6886,6886.HK
financial,0939.HK,hongkong,China Construction Bank,5,939,.HK,.HK,939,939,0939.HK
financial,0998.HK,hongkong,China Citic Bank,5,998,.HK,.HK,998,998,0998.HK
financial,101.HK,hongkong,Hang Lung Properties Ltd,4,101,.HK,.HK,101,101,0101.HK
financial,1109.HK,hongkong,China Resources Land,5,1109,.HK,.HK,1109,1109,1109.HK
financial,12.HK,hongkong,Henderson Land Development Co Ltd,3,12,.HK,.HK,12,12,0012.HK
financial,1288.HK,hongkong,Agricultural Bank of China,5,1288,.HK,.HK,1288,1288,1288.HK
financial,1299.HK,hongkong,AIA Group Ltd,5,1299,.HK,.HK,1299,1299,1299.HK
financial,1339.HK,hongkong,People's Insurance Company (Group) of China,5,1339,.HK,.HK,1339,1339,1339.HK
financial,1359.HK,hongkong,China Cinda Asset Management Co Ltd,5,1359,.HK,.HK,1359,1359,1359.HK
financial,1398.HK,hongkong,Industrial And Commercial Bank of China,5,1398,.HK,.HK,1398,1398,1398.HK
financial,1628.HK,hongkong,Yuzhou Properties Co Ltd,5,1628,.HK,.HK,1628,1628,1628.HK
financial,1966.HK,hongkong,China SCE Property Holdings Ltd,5,1966,.HK,.HK,1966,1966,1966.HK
financial,1988.HK,hongkong,Minsheng Bank,5,1988,.HK,.HK,1988,1988,1988.HK
financial,1997.HK,hongkong,Wharf Real Estate Investment Co Ltd,5,1997,.HK,.HK,1997,1997,1997.HK
financial,2007.HK,hongkong,Country Garden,5,2007,.HK,.HK,2007,2007,2007.HK
financial,2318.HK,hongkong,Ping An Insurance,5,2318,.HK,.HK,2318,2318,2318.HK
financial,2328.HK,hongkong,Picc Property And Casualty,5,2328,.HK,.HK,2328,2328,2328.HK
financial,2601.HK,hongkong,China Pacific Insurance,5,2601,.HK,.HK,2601,2601,2601.HK
financial,2628.HK,hongkong,China Life Insurance (HK),5,2628,.HK,.HK,2628,2628,2628.HK
financial,3328.HK,hongkong,Bank of Communications,5,3328,.HK,.HK,3328,3328,3328.HK
financial,3968.HK,hongkong,China Merchants Bank,5,3968,.HK,.HK,3968,3968,3968.HK
financial,3988.HK,hongkong,Bank of China,5,3988,.HK,.HK,3988,3988,3988.HK
financial,6030.HK,hongkong,CITIC Securities Co Ltd,5,6030,.HK,.HK,6030,6030,6030.HK
financial,778.HK,hongkong,Fortune Real Estate Investment Trust,4,778,.HK,.HK,778,778,0778.HK
financial,823.HK,hongkong,Link REIT,4,823,.HK,.HK,823,823,0823.HK
financial,83.HK,hongkong,Sino Land Co Ltd,3,83,.HK,.HK,83,83,0083.HK
industrialgoods,00066.HK,hongkong,MTR Corp Ltd,6,66,.HK,.HK,66,66,0066.HK
industrialgoods,00285.HK,hongkong,BYD Electronic International,6,285,.HK,.HK,285,285,0285.HK
industrialgoods,00788.HK,hongkong,China Tower Corp Ltd,6,788,.HK,.HK,788,788,0788.HK
industrialgoods,02018.HK,hongkong,AAC Technologies Holdings Inc,6,2018,.HK,.HK,2018,2018,2018.HK
industrialgoods,02382.HK,hongkong,Sunny Optical Technology Group,6,2382,.HK,.HK,2382,2382,2382.HK
industrialgoods,0390.HK,hongkong,China Railway Group,5,390,.HK,.HK,390,390,0390.HK
industrialgoods,0914.HK,hongkong,Anhui Conch,5,914,.HK,.HK,914,914,0914.HK
industrialgoods,1038.HK,hongkong,CK Infrastructure Holdings Ltd,5,1038,.HK,.HK,1038,1038,1038.HK
industrialgoods,1186.HK,hongkong,China Railway Construction,5,1186,.HK,.HK,1186,1186,1186.HK
industrialgoods,1618.HK,hongkong,Metallurgical Corporation of China,5,1618,.HK,.HK,1618,1618,1618.HK
industrialgoods,1800.HK,hongkong,China Communications Construction,5,1800,.HK,.HK,1800,1800,1800.HK
industrialgoods,3323.HK,hongkong,China National Building Material,5,3323,.HK,.HK,3323,3323,3323.HK
industrialgoods,669.HK,hongkong,Techtronic Industries Co Ltd,4,669,.HK,.HK,669,669,0669.HK
services,00001.HK,hongkong,CK Hutchison Holdings Ltd,6,1,.HK,.HK,1,1,0001.HK
services,00019.HK,hongkong,Swire Pacific Ltd,6,19,.HK,.HK,19,19,0019.HK
services,00763.HK,hongkong,ZTE Corp,6,763,.HK,.HK,763,763,0763.HK
services,03690.HK,hongkong,Meituan Class B,6,3690,.HK,.HK,3690,3690,3690.HK
services,0700.HK,hongkong,Tencent,5,700,.HK,.HK,700,700,0700.HK
services,0728.HK,hongkong,China Telecom,5,728,.HK,.HK,728,728,0728.HK
services,0762.HK,hongkong,China Unicom HK,5,762,.HK,.HK,762,762,0762.HK
services,2013.HK,hongkong,Weimob Inc,5,2013,.HK,.HK,2013,2013,2013.HK
services,9618.HK,hongkong,JD.com Inc,5,9618,.HK,.HK,9618,9618,9618.HK
services,9988.HK,hongkong,Alibaba Group Holding Ltd (Hong Kong),5,9988,.HK,.HK,9988,9988,9988.HK
services,ANT.HK,hongkong,Ant Group,4,ANT,.HK,.HK,#¡VALOR!,#¡VALOR!,ANT.HK
technology,00241.HK,hongkong,Alibaba Health Information Tec,6,241,.HK,.HK,241,241,0241.HK
technology,00268.HK,hongkong,Kingdee International Software,6,268,.HK,.HK,268,268,0268.HK
technology,00981.HK,hongkong,Semiconductor Manufacturing,6,981,.HK,.HK,981,981,0981.HK
technology,0992.HK,hongkong,Lenovo Group,5,992,.HK,.HK,992,992,0992.HK
technology,3888.HK,hongkong,Kingsoft Corp Ltd,5,3888,.HK,.HK,3888,3888,3888.HK
utilities,00002.HK,hongkong,CLP Holdings Ltd,6,2,.HK,.HK,2,2,0002.HK
utilities,00006.HK,hongkong,Power Assets Holdings Ltd,6,6,.HK,.HK,6,6,0006.HK
utilities,00135.HK,hongkong,Kunlun Energy Co Ltd,6,135,.HK,.HK,135,135,0135.HK
utilities,00257.HK,hongkong,China Everbright Environment Group Ltd,6,257,.HK,.HK,257,257,0257.HK
utilities,00384.HK,hongkong,China Gas Holdings Ltd,6,384,.HK,.HK,384,384,0384.HK
utilities,02386.HK,hongkong,Sinopec Engineering Group Co,6,2386,.HK,.HK,2386,2386,2386.HK
utilities,02688.HK,hongkong,ENN Energy Holdings Ltd,6,2688,.HK,.HK,2688,2688,2688.HK
utilities,0902.HK,hongkong,Huaneng Power International Inc (HK),5,902,.HK,.HK,902,902,0902.HK
utilities,0916.HK,hongkong,China Longyuan,5,916,.HK,.HK,916,916,0916.HK
utilities,1816.HK,hongkong,CGN Power Co Ltd,5,1816,.HK,.HK,1816,1816,1816.HK
utilities,3.HK,hongkong,Hong Kong & China Gas Co Ltd,2,3,.HK,.HK,3,3,0003.HK
consumergoods,JMT.LSB,lisbon,Jeronimo Martins SGPS SA,4,JMT,.LS,,#¡VALOR!,#¡VALOR!,JMT
financial,BCP.LSB,lisbon,Banco Comercial Portugues SA,4,BCP,.LS,,#¡VALOR!,#¡VALOR!,BCP
utilities,EDP.LSB,lisbon,EDP - Energias de Portugal SA,4,EDP,.LS,,#¡VALOR!,#¡VALOR!,EDP
basicmaterials,AAL.L,london,Anglo American,4,AAL,.L,.L,#¡VALOR!,#¡VALOR!,AAL.L
basicmaterials,ANTO.L,london,Antofagasta,5,ANTO,.L,.L,#¡VALOR!,#¡VALOR!,ANTO.L
basicmaterials,BHP.L,london,BHP Billiton,4,BHP,.L,.L,#¡VALOR!,#¡VALOR!,BHP.L
basicmaterials,BP.L,london,BP,3,BP,.L,.L,#¡VALOR!,#¡VALOR!,BP.L
basicmaterials,BWY.L,london,Bellway PLC,4,BWY,.L,.L,#¡VALOR!,#¡VALOR!,BWY.L
basicmaterials,CRDA.L,london,Croda International,5,CRDA,.L,.L,#¡VALOR!,#¡VALOR!,CRDA.L
basicmaterials,DLN.L,london,Derwent London PLC,4,DLN,.L,.L,#¡VALOR!,#¡VALOR!,DLN.L
basicmaterials,DRX.L,london,Drax Group PLC,4,DRX,.L,.L,#¡VALOR!,#¡VALOR!,DRX.L
basicmaterials,FRES.L,london,Fresnillo,5,FRES,.L,.L,#¡VALOR!,#¡VALOR!,FRES.L
basicmaterials,GLEN.L,london,Glencore Plc,5,GLEN,.L,.L,#¡VALOR!,#¡VALOR!,GLEN.L
basicmaterials,HVPE.L,london,HarbourVest Global Private Equity Ltd,5,HVPE,.L,.L,#¡VALOR!,#¡VALOR!,HVPE.L
basicmaterials,IGG.L,london,IG Group Holdings PLC,4,IGG,.L,.L,#¡VALOR!,#¡VALOR!,IGG.L
basicmaterials,JMAT.L,london,Johnson Matthey,5,JMAT,.L,.L,#¡VALOR!,#¡VALOR!,JMAT.L
basicmaterials,LKODL.L,london,Lukoil OAO,6,LKODL,.L,.L,#¡VALOR!,#¡VALOR!,LKODL.L
basicmaterials,LMP.L,london,LondonMetric Property PLC,4,LMP,.L,.L,#¡VALOR!,#¡VALOR!,LMP.L
basicmaterials,MNODL.L,london,MMC Norilsk Nickel OJSC,6,MNODL,.L,.L,#¡VALOR!,#¡VALOR!,MNODL.L
basicmaterials,OCDO.L,london,Ocado Group PLC,5,OCDO,.L,.L,#¡VALOR!,#¡VALOR!,OCDO.L
